,Unnamed: 0,title,artist,count,year
3549,49,Lost In Your Eyes,Debbie Gibson,18,1989
3550,50,Soldier Of Love,Donny Osmond,18,1989
3551,51,Real Love,Jody Watley,18,1989
3552,52,You Got It (The Right Stuff),New Kids On The Block,18,1989
3553,53,The End Of The Innocence,Don Henley,18,1989
3554,54,Hey Baby,Henry Lee Summer,18,1989
3555,55,Don't Wanna Lose You,Gloria Estefan,18,1989
3556,56,Miss You Much,Janet Jackson,18,1989
3557,57,Dressed For Success,Roxette,18,1989
3558,58,Stand,R.E.M.,18,1989
3559,59,It's No Crime,Babyface,18,1989
3560,60,Eternal Flame,The Bangles,18,1989
3561,61,The Look,Roxette,18,1989
3562,62,Friends,Jody Watley With Eric B. & Rakim,18,1989
3563,63,Love Shack,The B-52s,18,1989
3564,64,Patience,Guns N' Roses,18,1989
3565,65,Headed For A Heartbreak,Winger,18,1989
3566,66,Talk It Over,Grayson Hugh,18,1989
3567,67,"Batdance (From ""Batman"")",Prince,18,1989
3568,68,Room To Move,Animotion,17,1989
3569,69,Into The Night,Benny Mardones,17,1989
3570,70,What About Me,Moving Pictures,17,1989
3571,71,"Iko Iko (From ""Rain Man"")",The Belle Stars,17,1989
3572,72,Funky Cold Medina,Tone-Loc,17,1989
3573,73,Crazy About Her,Rod Stewart,17,1989
3574,74,This Time I Know It's For Real,Donna Summer,17,1989
3575,75,You Got It,Roy Orbison,17,1989
3576,76,Talk To Myself,Christopher Williams,17,1989
3577,77,Soul Provider,Michael Bolton,17,1989
3578,78,The Love In Your Eyes,Eddie Money,17,1989
3579,79,Sincerely Yours,Sweet Sensation (With Romeo J.D.),17,1989
3580,80,Don't Close Your Eyes,KIX,17,1989
3581,81,Superwoman,Karyn White,17,1989
3582,82,Me Myself And I,De La Soul,17,1989
3583,83,Good Thing,Fine Young Cannibals,17,1989
3584,84,Cry,Waterfront,17,1989
3585,85,Me So Horny,The 2 Live Crew,17,1989
3586,86,Hangin' Tough,New Kids On The Block,17,1989
3587,87,More Than You Know,Martika,17,1989
3588,88,In My Eyes,Stevie B,17,1989
3589,89,Coming Home,Cinderella,17,1989
3590,90,Sacred Emotion,Donny Osmond,16,1989
3591,91,Cover Girl,New Kids On The Block,16,1989
3592,92,Love In An Elevator,Aerosmith,16,1989
3593,93,Paradise City,Guns N' Roses,16,1989
3594,94,I'm That Type Of Guy,LL Cool J,16,1989
3595,95,Express Yourself,Madonna,16,1989
3596,96,Lay Your Hands On Me,Bon Jovi,16,1989
3597,97,When I See You Smile,Bad English,16,1989
3598,98,Call It Love,Poco,16,1989
3599,99,Orinoco Flow (Sail Away),Enya,16,1989
3600,0,Don't Be Cruel,Bobby Brown,41,1988
3601,1,Forever Young,Rod Stewart,32,1988
3602,2,"Wild, Wild West",Kool Moe Dee,31,1988
3603,3,I'll Always Love You,Taylor Dayne,30,1988
3604,4,Hands To Heaven,Breathe,29,1988
3605,5,Please Don't Go Girl,New Kids On The Block,28,1988
3606,6,The Flame,Cheap Trick,27,1988
3607,7,Naughty Girls (Need Love Too),Samantha Fox,27,1988
3608,8,I Hate Myself For Loving You,Joan Jett & the Blackhearts,26,1988
3609,9,I Still Believe,Brenda K. Starr,26,1988
3610,10,What's On Your Mind (Pure Energy),Information Society,25,1988
3611,11,Piano In The Dark,Brenda Russell Featuring Joe Esposito,25,1988
3612,12,Angel,Aerosmith,25,1988
3613,13,Wishing Well,Terence Trent D'Arby,25,1988
3614,14,Pour Some Sugar On Me,Def Leppard,24,1988
3615,15,Sweet Child O' Mine,Guns N' Roses,24,1988
3616,16,"Don't Worry, Be Happy (From ""Cocktail"")",Bobby McFerrin,23,1988
3617,17,Kiss Me Deadly,Lita Ford,23,1988
3618,18,Anything For You,Gloria Estefan & Miami Sound Machine,23,1988
3619,19,Never Gonna Give You Up,Rick Astley,22,1988
3620,20,Rocket 2 U,The Jets,22,1988
3621,21,Supersonic,J.J. Fad,22,1988
3622,22,Beds Are Burning,Midnight Oil,22,1988
3623,23,I Don't Wanna Live Without Your Love,Chicago,21,1988
3624,24,Nite And Day,Al B. Sure!,21,1988
3625,25,Red Red Wine,UB40,21,1988
3626,26,Sign Your Name,Terence Trent D'Arby,21,1988
3627,27,Love Bites,Def Leppard,21,1988
3628,28,Never Tear Us Apart,INXS,21,1988
3629,29,Endless Summer Nights,Richard Marx,21,1988
3630,30,Hold On To The Nights,Richard Marx,21,1988
3631,31,Just Got Paid,Johnny Kemp,21,1988
3632,32,Fast Car,Tracy Chapman,21,1988
3633,33,Wait,White Lion,21,1988
3634,34,Two Occasions,The Deele,21,1988
3635,35,If It Isn't Love,New Edition,21,1988
3636,36,Electric Blue,Icehouse,21,1988
3637,37,Chains Of Love,Erasure,20,1988
3638,38,"Get Outta My Dreams, Get Into My Car",Billy Ocean,20,1988
3639,39,I Found Someone,Cher,20,1988
3640,40,Make Me Lose Control,Eric Carmen,20,1988
3641,41,Make It Real,The Jets,20,1988
3642,42,Girlfriend,Pebbles,20,1988
3643,43,Foolish Beat,Debbie Gibson,20,1988
3644,44,Time And Tide,Basia,20,1988
3645,45,I Want Her,Keith Sweat,20,1988
3646,46,Another Lover,Giant Steps,20,1988
3647,47,Simply Irresistible,Robert Palmer,20,1988
3648,48,The Loco-Motion,Kylie Minogue,19,1988
3649,49,Parents Just Don't Understand,D.J. Jazzy Jeff & The Fresh Prince,19,1988
3650,50,Shattered Dreams,Johnny Hates Jazz,19,1988
3651,51,Rush Hour,Jane Wiedlin,19,1988
3652,52,Pamela,Toto,19,1988
3653,53,Promise Me,The Cover Girls,19,1988
3654,54,1-2-3,Gloria Estefan & Miami Sound Machine,19,1988
3655,55,Here With Me,REO Speedwagon,19,1988
3656,56,Push It,Salt-N-Pepa,19,1988
3657,57,She's Like The Wind,Patrick Swayze (Featuring Wendy Fraser),19,1988
3658,58,Nothin' But A Good Time,Poison,19,1988
3659,59,When It's Love,Van Halen,19,1988
3660,60,You Don't Know,Scarlett & Black,18,1988
3661,61,Together Forever,Rick Astley,18,1988
3662,62,I Wish I Had A Girl,Henry Lee Summer,18,1988
3663,63,The Promise,When In Rome,18,1988
3664,64,"Kokomo (From""Cocktail"" )",The Beach Boys,18,1988
3665,65,Don't Know What You Got (Till It's Gone),Cinderella,18,1988
3666,66,Mercedes Boy,Pebbles,18,1988
3667,67,Roll With It,Steve Winwood,18,1988
3668,68,Lost In You,Rod Stewart,18,1988
3669,69,Pump Up The Volume,M/A/R/R/S,18,1988
3670,70,Love Changes (Everything),Climie Fisher,18,1988
3671,71,Prove Your Love,Taylor Dayne,18,1988
3672,72,Spring Love (Come Back To Me),Stevie B,18,1988
3673,73,"Nobody's Fool (Theme From ""Caddyshack II"")",Kenny Loggins,18,1988
3674,74,Groovy Kind Of Love,Phil Collins,18,1988
3675,75,Where Do Broken Hearts Go,Whitney Houston,18,1988
3676,76,One Good Woman,Peter Cetera,18,1988
3677,77,One More Try,George Michael,18,1988
3678,78,I Don't Wanna Go On With You Like That,Elton John,18,1988
3679,79,Tall Cool One,Robert Plant,18,1988
3680,80,(Sittin' On) The Dock Of The Bay,Michael Bolton,17,1988
3681,81,"Baby, I Love Your Way/Freebird Medley",Will To Power,17,1988
3682,82,Dreaming,Orchestral Manoeuvres In The Dark,17,1988
3683,83,Waiting For A Star To Fall,Boy Meets Girl,17,1988
3684,84,Some Kind Of Lover,Jody Watley,17,1988
3685,85,Strange But True,Times Two,17,1988
3686,86,I Don't Want To Live Without You,Foreigner,17,1988
3687,87,Don't You Know What The Night Can Do?,Steve Winwood,17,1988
3688,88,Sayin' Sorry (Don't Make It Right),Denise Lopez,17,1988
3689,89,Father Figure,George Michael,17,1988
3690,90,All Fired Up,Pat Benatar,17,1988
3691,91,Pink Cadillac,Natalie Cole,17,1988
3692,92,"Hungry Eyes (From ""Dirty Dancing"")",Eric Carmen,17,1988
3693,93,Rag Doll,Aerosmith,17,1988
3694,94,Can't Stay Away From You,Gloria Estefan & Miami Sound Machine,17,1988
3695,95,One Moment In Time,Whitney Houston,17,1988
3696,96,Devil Inside,INXS,17,1988
3697,97,Out Of The Blue,Debbie Gibson,17,1988
3698,98,Man In The Mirror,Michael Jackson,17,1988
3699,99,Circle In The Sand,Belinda Carlisle,17,1988
3700,0,Heart And Soul,T'Pau,31,1987
3701,1,Only In My Dreams,Debbie Gibson,28,1987
3702,2,Here I Go Again,Whitesnake,26,1987
3703,3,The Lady In Red,Chris de Burgh,26,1987
3704,4,Nothing's Gonna Change My Love For You,Glenn Medeiros,25,1987
3705,5,Meet Me Half Way,Kenny Loggins,25,1987
3706,6,Holiday,Kool & The Gang,24,1987
3707,7,In My Dreams,REO Speedwagon,24,1987
3708,8,Don't Dream It's Over,Crowded House,24,1987
3709,9,Can't We Try,Dan Hill (Duet With Vonda Shepard),24,1987
3710,10,Rock Steady,The Whispers,23,1987
3711,11,The Finer Things,Steve Winwood,23,1987
3712,12,Always,Atlantic Starr,22,1987
3713,13,Songbird,Kenny G,22,1987
3714,14,Nothing's Gonna Stop Us Now,Starship,22,1987
3715,15,Notorious,Duran Duran,22,1987
3716,16,U Got The Look,Prince,22,1987
3717,17,La Bamba,Los Lobos,21,1987
3718,18,Alone,Heart,21,1987
3719,19,You Keep Me Hangin' On,Kim Wilde,21,1987
3720,20,Don't Disturb This Groove,The System,21,1987
3721,21,Just To See Her,Smokey Robinson,21,1987
3722,22,Don't Mean Nothing,Richard Marx,21,1987
3723,23,Back In The High Life Again,Steve Winwood,21,1987
3724,24,Something So Strong,Crowded House,21,1987
3725,25,Who Will You Run To,Heart,20,1987
3726,26,Midnight Blue,Lou Gramm,20,1987
3727,27,Let Me Be The One,Expose,20,1987
3728,28,Breakout,Swing Out Sister,20,1987
3729,29,Mary's Prayer,Danny Wilson,20,1987
3730,30,I'd Still Say Yes,Klymaxx,20,1987
3731,31,"I Want Your Sex (From ""Beverly Hills Cop II"")",George Michael,20,1987
3732,32,Head To Toe,Lisa Lisa And Cult Jam,20,1987
3733,33,Lost In Emotion,Lisa Lisa And Cult Jam,20,1987
3734,34,"Somewhere Out There (From ""An American Tail"")",Linda Ronstadt & James Ingram,20,1987
3735,35,Let's Wait Awhile,Janet Jackson,19,1987
3736,36,Diamonds,Herb Alpert,19,1987
3737,37,Come Go With Me,Expose,19,1987
3738,38,Looking For A New Love,Jody Watley,19,1987
3739,39,Wipeout,Fat Boys & The Beach Boys,19,1987
3740,40,Is This Love,Survivor,19,1987
3741,41,Endless Nights,Eddie Money,19,1987
3742,42,Silent Morning,Noel,19,1987
3743,43,Right On Track,The Breakfast Club,19,1987
3744,44,If She Would Have Been Faithful. . .,Chicago,19,1987
3745,45,When Smokey Sings,ABC,19,1987
3746,46,I Wanna Go Back,Eddie Money,19,1987
3747,47,One Heartbeat,Smokey Robinson,19,1987
3748,48,(I Just) Died In Your Arms,Cutting Crew,19,1987
3749,49,"I Heard A Rumour (From ""Disorderlies"")",Bananarama,19,1987
3750,50,Carrie,Europe,19,1987
3751,51,You Got It All,The Jets,19,1987
3752,52,Luka,Suzanne Vega,19,1987
3753,53,Fascinated,Company B,18,1987
3754,54,Mandolin Rain,Bruce Hornsby & The Range,18,1987
3755,55,Serious,Donna Allen,18,1987
3756,56,Stone Love,Kool & The Gang,18,1987
3757,57,Lessons In Love,Level 42,18,1987
3758,58,The Pleasure Principle,Janet Jackson,18,1987
3759,59,"Shakedown (From ""Beverly Hills Cop II"")",Bob Seger,18,1987
3760,60,Let's Go!,Wang Chung,18,1987
3761,61,The Final Countdown,Europe,18,1987
3762,62,Little Lies,Fleetwood Mac,18,1987
3763,63,Livin' On A Prayer,Bon Jovi,18,1987
3764,64,As We Lay,Shirley Murdock,18,1987
3765,65,I Wanna Dance With Somebody (Who Loves Me),Whitney Houston,18,1987
3766,66,Show Me,The Cover Girls,18,1987
3767,67,Big Time,Peter Gabriel,18,1987
3768,68,With or Without You,U2,18,1987
3769,69,I Think We're Alone Now,Tiffany,18,1987
3770,70,I'll Still Be Loving You,Restless Heart,18,1987
3771,71,Casanova,Levert,18,1987
3772,72,Jump Start,Natalie Cole,18,1987
3773,73,Don't Make Me Wait For Love,Kenny G. (Vocal By Lenny Williams),18,1987
3774,74,Lean On Me,Club Nouveau,17,1987
3775,75,In Too Deep,Genesis,17,1987
3776,76,Rhythm Is Gonna Get You,Gloria Estefan & Miami Sound Machine,17,1987
3777,77,Kiss Him Goodbye,The Nylons,17,1987
3778,78,I Won't Forget You,Poison,17,1987
3779,79,Didn't We Almost Have It All,Whitney Houston,17,1987
3780,80,La Isla Bonita,Madonna,17,1987
3781,81,I Still Haven't Found What I'm Looking For,U2,17,1987
3782,82,Mony Mony,Billy Idol,17,1987
3783,83,I've Been In Love Before,Cutting Crew,17,1987
3784,84,I'll Be Alright Without You,Journey,17,1987
3785,85,Wanted Dead Or Alive,Bon Jovi,17,1987
3786,86,Give To Live,Sammy Hagar,17,1987
3787,87,Point Of No Return,Expose,17,1987
3788,88,I Knew You Were Waiting (For Me),Aretha Franklin & George Michael,17,1987
3789,89,It's A Sin,Pet Shop Boys,17,1987
3790,90,That's What Love Is All About,Michael Bolton,17,1987
3791,91,Brand New Lover,Dead Or Alive,17,1987
3792,92,No One In The World,Anita Baker,17,1987
3793,93,Who's That Girl,Madonna,16,1987
3794,94,Talk Dirty To Me,Poison,16,1987
3795,95,Walking Down Your Street,The Bangles,16,1987
3796,96,(You Gotta) Fight For Your Right (To Party!),Beastie Boys,16,1987
3797,97,It's Not Over ('til It's Over),Starship,16,1987
3798,98,Dreamin',Will To Power,16,1987
3799,99,These Times Are Hard For Lovers,John Waite,16,1987
3800,0,I Can't Wait,Stevie Nicks,36,1986
3801,1,Something About You,Level 42,27,1986
3802,2,Words Get In The Way,Miami Sound Machine,24,1986
3803,3,Let's Go All The Way,Sly Fox,24,1986
3804,4,Don't Forget Me (When I'm Gone),Glass Tiger,24,1986
3805,5,No One Is To Blame,Howard Jones,23,1986
3806,6,All Cried Out,Lisa Lisa And Cult Jam With Full Force Featuring Paul Anthony & Bow Legged Lou,23,1986
3807,7,Holding Back The Years,Simply Red,23,1986
3808,8,On My Own,Patti LaBelle & Michael McDonald,23,1986
3809,9,Secret Lovers,Atlantic Starr,22,1986
3810,10,Point Of No Return,Nu Shooz,22,1986
3811,11,Addicted To Love,Robert Palmer,22,1986
3812,12,We Don't Have To Take Our Clothes Off,Jermaine Stewart,22,1986
3813,13,Two Of Hearts,Stacey Q,22,1986
3814,14,Higher Love,Steve Winwood,22,1986
3815,15,Your Love,The Outfield,22,1986
3816,16,Mad About You,Belinda Carlisle,21,1986
3817,17,"Glory Of Love (Theme From ""The Karate Kid Part II"")",Peter Cetera,21,1986
3818,18,Sledgehammer,Peter Gabriel,21,1986
3819,19,"Take My Breath Away (Love Theme From ""Top Gun"")",Berlin,21,1986
3820,20,There'll Be Sad Songs (To Make You Cry),Billy Ocean,21,1986
3821,21,Danger Zone,Kenny Loggins,21,1986
3822,22,Your Wildest Dreams,The Moody Blues,21,1986
3823,23,Friends And Lovers,Carl Anderson & Gloria Loring,21,1986
3824,24,What Have You Done For Me Lately,Janet Jackson,21,1986
3825,25,Baby Love,Regina,20,1986
3826,26,Sweet Love,Anita Baker,20,1986
3827,27,Take Me Home Tonight,Eddie Money,20,1986
3828,28,What You Need,INXS,20,1986
3829,29,Crush On You,The Jets,20,1986
3830,30,West End Girls,Pet Shop Boys,20,1986
3831,31,Manic Monday,The Bangles,20,1986
3832,32,These Dreams,Heart,20,1986
3833,33,If You Leave,Orchestral Manoeuvres In The Dark,20,1986
3834,34,I Didn't Mean To Turn You On,Robert Palmer,20,1986
3835,35,"Sweet Freedom (Theme From ""Running Scared"")",Michael McDonald,20,1986
3836,36,"Who's Johnny (""Short Circuit"" Theme)",El DeBarge,19,1986
3837,37,Digging Your Scene,The Blow Monkeys,19,1986
3838,38,Nasty,Janet Jackson,19,1986
3839,39,I Wanna Be A Cowboy,Boys Don't Cry,19,1986
3840,40,When I Think Of You,Janet Jackson,19,1986
3841,41,Rumors,Timex Social Club,19,1986
3842,42,How Will I Know,Whitney Houston,19,1986
3843,43,Sara,Starship,19,1986
3844,44,All I Need Is A Miracle,Mike + The Mechanics,19,1986
3845,45,You Should Be Mine (The Woo Woo Song),Jeffrey Osborne,19,1986
3846,46,Venus,Bananarama,19,1986
3847,47,Stuck With You,Huey Lewis & The News,19,1986
3848,48,Talk To Me,Stevie Nicks,19,1986
3849,49,Tuff Enuff,The Fabulous Thunderbirds,19,1986
3850,50,Tender Love,Force M.D.'s,19,1986
3851,51,Bad Boy,Miami Sound Machine,19,1986
3852,52,The Captain Of Her Heart,Double,18,1986
3853,53,A Matter Of Trust,Billy Joel,18,1986
3854,54,Live To Tell,Madonna,18,1986
3855,55,Kyrie,Mr. Mister,18,1986
3856,56,Kiss,Prince And The Revolution,18,1986
3857,57,Nikita,Elton John,18,1986
3858,58,This Could Be The Night,Loverboy,18,1986
3859,59,I'm Your Man,Wham!,18,1986
3860,60,I'll Be Over You,Toto,18,1986
3861,61,True Colors,Cyndi Lauper,18,1986
3862,62,Greatest Love Of All,Whitney Houston,18,1986
3863,63,Night Moves,Marilyn Martin,18,1986
3864,64,"Love Touch (Theme From ""Legal Eagles"")",Rod Stewart,18,1986
3865,65,"When The Going Gets Tough, The Tough Get Going",Billy Ocean,18,1986
3866,66,Papa Don't Preach,Madonna,18,1986
3867,67,Silent Running (On Dangerous Ground),Mike + The Mechanics,18,1986
3868,68,Heaven In Your Eyes,Loverboy,17,1986
3869,69,You Give Love A Bad Name,Bon Jovi,17,1986
3870,70,Wild Wild Life,Talking Heads,17,1986
3871,71,Saturday Love,Cherrelle With Alexander O'Neal,17,1986
3872,72,Emotion In Motion,Ric Ocasek,17,1986
3873,73,Rock Me Amadeus,Falco,17,1986
3874,74,Invisible Touch,Genesis,17,1986
3875,75,Is It Love,Mr. Mister,17,1986
3876,76,R.O.C.K. In The U.S.A. (A Salute to 60's Rock),John Mellencamp,17,1986
3877,77,Dancing On The Ceiling,Lionel Richie,17,1986
3878,78,Beat's So Lonely,Charlie Sexton,17,1986
3879,79,One Step Closer To You,Gavin Christopher,17,1986
3880,80,Take It Easy,Andy Taylor,17,1986
3881,81,Like No Other Night,Thirty Eight Special,16,1986
3882,82,Missionary Man,Eurythmics,16,1986
3883,83,Walk This Way,Run-D.M.C.,16,1986
3884,84,No Easy Way Out,Robert Tepper,16,1986
3885,85,Typical Male,Tina Turner,16,1986
3886,86,Word Up,Cameo,16,1986
3887,87,Feel It Again,Honeymoon Suite,16,1986
3888,88,Human,The Human League,16,1986
3889,89,The Rain,Oran 'Juice' Jones,16,1986
3890,90,Take Me Home,Phil Collins,16,1986
3891,91,Throwing It All Away,Genesis,16,1986
3892,92,Life In A Northern Town,The Dream Academy,16,1986
3893,93,The Sweetest Taboo,Sade,16,1986
3894,94,What Does It Take,Honeymoon Suite,16,1986
3895,95,Nothin' At All,Heart,16,1986
3896,96,When The Heart Rules The Mind,GTR,16,1986
3897,97,Live Is Life,Opus,16,1986
3898,98,Opportunities (Let's Make Lots Of Money),Pet Shop Boys,16,1986
3899,99,Why Can't This Be Love,Van Halen,16,1986
3900,0,Freedom,Wham!,27,1985
3901,1,Take On Me,a-ha,25,1985
3902,2,Cherish,Kool & The Gang,25,1985
3903,3,Everybody Wants To Rule The World,Tears For Fears,24,1985
3904,4,Obsession,Animotion,24,1985
3905,5,Everytime You Go Away,Paul Young,23,1985
3906,6,Things Can Only Get Better,Howard Jones,23,1985
3907,7,One Night In Bangkok,Murray Head,23,1985
3908,8,St. Elmo's Fire (Man In Motion),John Parr,22,1985
3909,9,Rhythm Of The Night,Debarge,22,1985
3910,10,Don't You (Forget About Me),Simple Minds,22,1985
3911,11,Nightshift,Commodores,22,1985
3912,12,Suddenly,Billy Ocean,22,1985
3913,13,In My House,Mary Jane Girls,22,1985
3914,14,Missing You,Diana Ross,22,1985
3915,15,Money For Nothing,Dire Straits,22,1985
3916,16,Forever,Kenny Loggins,22,1985
3917,17,Lover Girl,Teena Marie,21,1985
3918,18,Crazy For You,Madonna,21,1985
3919,19,I Wonder If I Take You Home,Lisa Lisa And Clult Jam With Full Force,21,1985
3920,20,Voices Carry,'Til Tuesday,21,1985
3921,21,Walking On Sunshine,Katrina And The Waves,21,1985
3922,22,What About Love?,Heart,21,1985
3923,23,New Attitude,Patti LaBelle,21,1985
3924,24,Oh Sheila,Ready For The World,21,1985
3925,25,You Give Good Love,Whitney Houston,21,1985
3926,26,The Search Is Over,Survivor,21,1985
3927,27,Talk To Me,Fiona,20,1985
3928,28,The Heat Is On,Glenn Frey,20,1985
3929,29,Everything She Wants,Wham!,20,1985
3930,30,Smooth Operator,Sade,20,1985
3931,31,And We Danced,Hooters,20,1985
3932,32,Saving All My Love For You,Whitney Houston,20,1985
3933,33,Never Surrender,Corey Hart,20,1985
3934,34,I'm On Fire,Bruce Springsteen,20,1985
3935,35,Shout,Tears For Fears,19,1985
3936,36,Smuggler's Blues,Glenn Frey,19,1985
3937,37,Never Ending Story,Limahl,19,1985
3938,38,Rock Me Tonight,Freddie Jackson,19,1985
3939,39,Love Theme From St. Elmo's Fire (Instrumental),David Foster,19,1985
3940,40,All She Wants to Do Is Dance,Don Henley,19,1985
3941,41,Heaven,Bryan Adams,19,1985
3942,42,Fortress Around Your Heart,Sting,19,1985
3943,43,Would I Lie To You?,Eurythmics,19,1985
3944,44,Freeway Of Love,Aretha Franklin,19,1985
3945,45,Fresh,Kool & The Gang,19,1985
3946,46,Who's Holding Donna Now,Debarge,19,1985
3947,47,Careless Whisper,Wham! Featuring George Michael,19,1985
3948,48,Through the Fire,Chaka Khan,19,1985
3949,49,Lonely Ol' Night,John Mellencamp,19,1985
3950,50,Axel F,Harold Faltermeyer,19,1985
3951,51,The Power Of Love,Huey Lewis & The News,19,1985
3952,52,Be Near Me,ABC,19,1985
3953,53,Lovin' Every Minute Of It,Loverboy,19,1985
3954,54,Don't Lose My Number,Phil Collins,18,1985
3955,55,If You Love Somebody Set Them Free,Sting,18,1985
3956,56,Dare Me,The Pointer Sisters,18,1985
3957,57,Glory Days,Bruce Springsteen,18,1985
3958,58,One More Night,Phil Collins,18,1985
3959,59,Misled,Kool & The Gang,18,1985
3960,60,Can't Fight This Feeling,REO Speedwagon,18,1985
3961,61,You Spin Me Round (Like A Record),Dead Or Alive,18,1985
3962,62,We Don't Need Another Hero (Thunderdome),Tina Turner,18,1985
3963,63,People Are People,Depeche Mode,18,1985
3964,64,Private Dancer,Tina Turner,18,1985
3965,65,Rain Forest,Paul Hardcastle,18,1985
3966,66,We Are The World,USA For Africa,18,1985
3967,67,Some Like It Hot,The Power Station,18,1985
3968,68,Invincible (Theme From The Legend Of Billie Jean),Pat Benatar,17,1985
3969,69,A View To A Kill,Duran Duran,17,1985
3970,70,Part-Time Lover,Stevie Wonder,17,1985
3971,71,Why Can't I Have You,The Cars,17,1985
3972,72,Just A Gigolo/I Ain't Got Nobody,David Lee Roth,17,1985
3973,73,Invisible,Alison Moyet,17,1985
3974,74,Angel,Madonna,17,1985
3975,75,And She Was,Talking Heads,17,1985
3976,76,Tonight It's You,Cheap Trick,17,1985
3977,77,Summer Of '69,Bryan Adams,17,1985
3978,78,Too Late For Goodbyes,Julian Lennon,17,1985
3979,79,Turn Up The Radio,Autograph,17,1985
3980,80,We Built This City,Starship,17,1985
3981,81,I Want To Know What Love Is,Foreigner,17,1985
3982,82,Easy Lover,Philip Bailey With Phil Collins,17,1985
3983,83,Sussudio,Phil Collins,17,1985
3984,84,Somebody,Bryan Adams,17,1985
3985,85,Material Girl,Madonna,17,1985
3986,86,Sentimental Street,Night Ranger,17,1985
3987,87,Perfect Way,Scritti Politti,17,1985
3988,88,Not Enough Love In The World,Don Henley,17,1985
3989,89,Raspberry Beret,Prince And The Revolution,17,1985
3990,90,Running Up That Hill,Kate Bush,17,1985
3991,91,Neutron Dance,The Pointer Sisters,17,1985
3992,92,You Are My Lady,Freddie Jackson,17,1985
3993,93,Naughty Naughty,John Parr,17,1985
3994,94,So In Love,Orchestral Manoeuvres In The Dark,17,1985
3995,95,Cry,Godley & Creme,17,1985
3996,96,Miami Vice Theme,Jan Hammer,17,1985
3997,97,Dangerous,Natalie Cole,17,1985
3998,98,High On You,Survivor,17,1985
3999,99,You Belong To The City,Glenn Frey,16,1985
4000,0,Borderline,Madonna,30,1984
4001,1,Missing You,John Waite,29,1984
4002,2,What's Love Got To Do With It,Tina Turner,28,1984
4003,3,The Glamorous Life,Sheila E.,26,1984
4004,4,I Can Dream About You,Dan Hartman,25,1984
4005,5,Self Control,Laura Branigan,25,1984
4006,6,If Ever You're In My Arms Again,Peabo Bryson,25,1984
4007,7,Jump (for My Love),The Pointer Sisters,24,1984
4008,8,Hello,Lionel Richie,24,1984
4009,9,Sister Christian,Night Ranger,24,1984
4010,10,Against All Odds (Take A Look At Me Now),Phil Collins,24,1984
4011,11,Sunglasses At Night,Corey Hart,23,1984
4012,12,Tonight,Kool & The Gang,23,1984
4013,13,Dance Hall Days,Wang Chung,22,1984
4014,14,I'm So Excited,The Pointer Sisters,22,1984
4015,15,Eyes Without A Face,Billy Idol,22,1984
4016,16,Footloose,Kenny Loggins,22,1984
4017,17,Hard Habit To Break,Chicago,22,1984
4018,18,Girls Just Want To Have Fun,Cyndi Lauper,21,1984
4019,19,The Reflex,Duran Duran,21,1984
4020,20,Ghostbusters,Ray Parker Jr.,21,1984
4021,21,When Doves Cry,Prince,21,1984
4022,22,The Warrior,Scandal Featuring Patty Smyth,21,1984
4023,23,To All The Girls I've Loved Before,Julio Iglesias And Willie Nelson,21,1984
4024,24,Caribbean Queen (No More Love On The Run),Billy Ocean,21,1984
4025,25,Dancing In The Dark,Bruce Springsteen,21,1984
4026,26,Jump,Van Halen,20,1984
4027,27,Hold Me Now,Thompson Twins,20,1984
4028,28,Almost Paradise...Love Theme From Footloose,Mike Reno And Ann Wilson,20,1984
4029,29,Time After Time,Cyndi Lauper,20,1984
4030,30,The Heart Of Rock & Roll,Huey Lewis & The News,20,1984
4031,31,I Just Called To Say I Love You,Stevie Wonder,20,1984
4032,32,"Oh, Sherrie",Steve Perry,20,1984
4033,33,Legs,ZZ Top,19,1984
4034,34,Here Comes The Rain Again,Eurythmics,19,1984
4035,35,Let's Go Crazy,Prince And The Revolution,19,1984
4036,36,Drive,The Cars,19,1984
4037,37,Breakdance,Irene Cara,19,1984
4038,38,Stuck On You,Lionel Richie,19,1984
4039,39,Strut,Sheena Easton,19,1984
4040,40,Let's Hear It For The Boy,Deniece Williams,19,1984
4041,41,Sad Songs (say So Much),Elton John,19,1984
4042,42,Automatic,The Pointer Sisters,19,1984
4043,43,Alibis,Sergio Mendes,19,1984
4044,44,She Bop,Cyndi Lauper,18,1984
4045,45,Hold Me,Teddy Pendergrass And Whitney Houston,18,1984
4046,46,On The Dark Side,John Cafferty & The Beaver Brown Band,18,1984
4047,47,Round and Round,Ratt,18,1984
4048,48,The Longest Time,Billy Joel,18,1984
4049,49,Give It Up,KC,18,1984
4050,50,Dancing In The Sheets,Shalamar,18,1984
4051,51,99 Luftballons,Nena,18,1984
4052,52,Cover Me,Bruce Springsteen,18,1984
4053,53,Breakin'...there's No Stopping Us,Ollie And Jerry,18,1984
4054,54,White Horse,Laid Back,18,1984
4055,55,Cruel Summer,Bananarama,18,1984
4056,56,Somebody's Watching Me,Rockwell,18,1984
4057,57,Infatuation,Rod Stewart,18,1984
4058,58,I Want A New Drug,Huey Lewis & The News,18,1984
4059,59,Desert Moon,Dennis DeYoung,17,1984
4060,60,You Might Think,The Cars,17,1984
4061,61,Stay The Night,Chicago,17,1984
4062,62,I Feel For You,Chaka Khan,17,1984
