rank,title,artist,image,last week,peak position,weeks on chart,detail,date,weeks at no.1
54,Think A Little Less,Michael Ray,https://charts-static.billboard.com/img/2016/05/michael-ray-8ci-53x53.jpg,58,54,12,up,2017-04-01,
55,Everyday,Ariana Grande Featuring Future,https://charts-static.billboard.com/img/2016/05/ariana-grande-ypy-53x53.jpg,63,55,5,up,2017-04-01,
56,Redbone,Childish Gambino,https://charts-static.billboard.com/img/2016/12/childish-gambino-f0k-53x53.jpg,69,48,15,up,2017-04-01,
57,Deja Vu,J. Cole,https://charts-static.billboard.com/img/2016/12/j-cole-s1s-53x53.jpg,64,7,14,up,2017-04-01,
58,Play That Song,Train,https://charts-static.billboard.com/img/2016/10/train-z35-53x53.jpg,68,41,16,up,2017-04-01,
59,Selfish,Future Featuring Rihanna,https://charts-static.billboard.com/img/2017/03/future-l22-53x53.jpg,66,37,3,up,2017-04-01,
60,Perfect,Ed Sheeran,https://charts-static.billboard.com/img/2017/03/ed-sheeran-3vg-53x53.jpg,37,37,2,down,2017-04-01,
61,Regret In Your Tears,Nicki Minaj,https://charts-static.billboard.com/img/2017/03/nicki-minaj-thi-53x53.jpg,,,,new,2017-04-01,
62,Better Man,Little Big Town,https://charts-static.billboard.com/img/2016/11/little-big-town-z2a-53x53.jpg,55,34,20,down,2017-04-01,
63,Galway Girl,Ed Sheeran,https://charts-static.billboard.com/img/2017/03/ed-sheeran-3vg-53x53.jpg,53,53,2,down,2017-04-01,
64,Fast,Luke Bryan,https://charts-static.billboard.com/img/2015/08/luke-bryan-kl4-53x53.jpg,65,64,8,up,2017-04-01,
65,Look At Me!,XXXTENTACION,https://charts-static.billboard.com/img/2017/01/xxxtentacion-dms-53x53.jpg,61,61,6,down,2017-04-01,
66,Hurricane,Luke Combs,https://charts-static.billboard.com/img/2015/07/luke-combs-y14-53x53.jpg,73,66,5,up,2017-04-01,
67,Shining,DJ Khaled Featuring Beyonce & JAY Z,https://charts-static.billboard.com/img/2017/03/dj-khaled-igg-53x53.jpg,62,57,5,down,2017-04-01,
68,In Case You Didn't Know,Brett Young,https://charts-static.billboard.com/img/2016/08/brett-young-9rw-53x53.jpg,80,68,6,up,2017-04-01,
69,Heavy,Linkin Park Featuring Kiiara,https://charts-static.billboard.com/img/2017/03/linkin-park-brd-53x53.jpg,79,52,4,up,2017-04-01,
70,Any Ol' Barstool,Jason Aldean,https://charts-static.billboard.com/img/2016/12/jason-aldean-jfn-53x53.jpg,70,70,8,same,2017-04-01,
71,Changed It,Nicki Minaj & Lil Wayne,https://charts-static.billboard.com/img/2017/03/nicki-minaj-thi-53x53.jpg,,,,new,2017-04-01,
72,Chanel,Frank Ocean,https://charts-static.billboard.com/img/2017/04/frank-ocean-rv3-53x53.jpg,,,,new,2017-04-01,
73,Moves,Big Sean,https://charts-static.billboard.com/img/2017/01/big-sean-820-53x53.jpg,71,38,12,down,2017-04-01,
74,Draco,Future,https://charts-static.billboard.com/img/2017/03/future-l22-53x53.jpg,77,46,4,up,2017-04-01,
75,Call On Me,Starley,Not supported yet,78,70,11,up,2017-04-01,
76,How Far I'll Go,Alessia Cara,https://charts-static.billboard.com/img/2016/11/alessia-cara-9x8-53x53.jpg,89,56,15,up,2017-04-01,
77,Party Monster,The Weeknd,https://charts-static.billboard.com/img/2016/12/the-weeknd-gvx-53x53.jpg,76,16,17,down,2017-04-01,
78,Liability,Lorde,https://charts-static.billboard.com/img/2017/03/lorde-pxl-53x53.jpg,,,,new,2017-04-01,
79,Losin Control,Russ,https://charts-static.billboard.com/img/2016/02/russ-rhp-53x53.jpg,86,79,3,up,2017-04-01,
80,Road Less Traveled,Lauren Alaina,https://charts-static.billboard.com/img/2016/08/lauren-alaina-50m-53x53.jpg,85,80,8,up,2017-04-01,
81,Hometown Girl,Josh Turner,https://charts-static.billboard.com/img/2016/06/josh-turner-ru7-53x53.jpg,95,81,3,up,2017-04-01,
82,I Got You,Bebe Rexha,https://charts-static.billboard.com/img/2016/11/bebe-rexha-8wm-53x53.jpg,67,43,11,down,2017-04-01,
83,Kill A Word,Eric Church Featuring Rhiannon Giddens,https://charts-static.billboard.com/img/2016/09/eric-church-3cj-53x53.jpg,88,71,14,up,2017-04-01,
84,The Weekend,Brantley Gilbert,https://charts-static.billboard.com/img/2016/08/brantley-gilbert-iis-53x53.jpg,87,69,11,up,2017-04-01,
85,Dive,Ed Sheeran,https://charts-static.billboard.com/img/2017/03/ed-sheeran-3vg-53x53.jpg,49,49,2,down,2017-04-01,
86,Sober Saturday Night,Chris Young Featuring Vince Gill,https://charts-static.billboard.com/img/2016/06/chris-young-obk-53x53.jpg,82,47,11,down,2017-04-01,
87,The Fighter,Keith Urban Featuring Carrie Underwood,https://charts-static.billboard.com/img/2016/05/keith-urban-t54-53x53.jpg,92,53,6,up,2017-04-01,
88,Black,Dierks Bentley,https://charts-static.billboard.com/img/2016/06/dierks-bentley-yjg-53x53.jpg,-,88,7,re-entry,2017-04-01,
89,Today,Brad Paisley,https://charts-static.billboard.com/img/2016/10/brad-paisley-ws4-53x53.jpg,74,67,11,down,2017-04-01,
90,Selfish,PnB Rock,https://charts-static.billboard.com/img/2016/10/pnb-rock-f1o-53x53.jpg,94,51,19,up,2017-04-01,
91,Yeah Boy,Kelsea Ballerini,https://charts-static.billboard.com/img/2016/10/kelsea-ballerini-t5m-53x53.jpg,98,91,5,up,2017-04-01,
92,You're Welcome,Dwayne Johnson,Not supported yet,-,65,9,re-entry,2017-04-01,
93,Good Drank,2 Chainz x Gucci Mane x Quavo,https://charts-static.billboard.com/img/2016/11/2-chainz-8fw-53x53.jpg,-,92,2,re-entry,2017-04-01,
94,Happier,Ed Sheeran,https://charts-static.billboard.com/img/2017/03/ed-sheeran-3vg-53x53.jpg,59,59,2,down,2017-04-01,
95,Prblms,6LACK,https://charts-static.billboard.com/img/2016/07/6lack-1o3-53x53.jpg,,,,new,2017-04-01,
96,Comin Out Strong,Future Featuring The Weeknd,https://charts-static.billboard.com/img/2017/03/future-l22-53x53.jpg,81,48,3,down,2017-04-01,
97,Chantaje,Shakira Featuring Maluma,https://charts-static.billboard.com/img/2016/11/shakira-mhe-53x53.jpg,97,51,18,same,2017-04-01,
98,El Amante,Nicky Jam,https://charts-static.billboard.com/img/2017/02/nicky-jam-ip7-53x53.jpg,-,98,5,re-entry,2017-04-01,
99,Slippery,Migos Featuring Gucci Mane,https://charts-static.billboard.com/img/2017/02/migos-apk-53x53.jpg,-,48,6,re-entry,2017-04-01,
100,Scared To Be Lonely,Martin Garrix & Dua Lipa,https://charts-static.billboard.com/img/2017/02/martin-garrix-bo3-53x53.jpg,-,88,3,re-entry,2017-04-01,
1,Shape Of You,Ed Sheeran,https://charts-static.billboard.com/img/2011/07/ed-sheeran-3vg-53x53.jpg,1,1,11,same,2017-04-08,9
2,That's What I Like,Bruno Mars,https://charts-static.billboard.com/img/2016/12/bruno-mars-va7-thats-what-i-like-hq0-53x53.jpg,2,2,10,same,2017-04-08,
3,I Don't Wanna Live Forever (Fifty Shades Darker),Zayn / Taylor Swift,https://charts-static.billboard.com/img/2016/12/zayn-p59-53x53.jpg,4,2,15,up,2017-04-08,
4,Bad And Boujee,Migos Featuring Lil Uzi Vert,https://charts-static.billboard.com/img/2016/11/migos-apk-53x53.jpg,3,1,19,down,2017-04-08,
5,I Feel It Coming,The Weeknd Featuring Daft Punk,https://charts-static.billboard.com/img/2016/12/the-weeknd-gvx-53x53.jpg,5,5,18,same,2017-04-08,
6,Tunnel Vision,Kodak Black,https://charts-static.billboard.com/img/2017/03/kodak-black-fap-53x53.jpg,6,6,5,same,2017-04-08,
7,Something Just Like This,The Chainsmokers & Coldplay,https://charts-static.billboard.com/img/2017/03/the-chainsmokers-9iv-53x53.jpg,8,5,5,up,2017-04-08,
8,Passionfruit,Drake,https://charts-static.billboard.com/img/1840/12/drake-zwl-53x53.jpg,,,,new,2017-04-08,
9,Portland,Drake Featuring Quavo & Travis Scott,https://charts-static.billboard.com/img/2017/04/drake-zwl-53x53.jpg,,,,new,2017-04-08,
10,Paris,The Chainsmokers,https://charts-static.billboard.com/img/2017/01/the-chainsmokers-9iv-53x53.jpg,9,6,10,down,2017-04-08,
11,Love On The Brain,Rihanna,https://charts-static.billboard.com/img/2016/02/rihanna-v3t-53x53.jpg,7,5,23,down,2017-04-08,
12,iSpy,KYLE Featuring Lil Yachty,https://charts-static.billboard.com/img/2016/12/kyle-fdr-53x53.jpg,10,10,13,down,2017-04-08,
13,Rockabye,Clean Bandit Featuring Sean Paul & Anne-Marie,https://charts-static.billboard.com/img/2016/11/clean-bandit-ywv-53x53.jpg,12,9,16,down,2017-04-08,
14,Bounce Back,Big Sean,https://charts-static.billboard.com/img/2016/11/big-sean-820-53x53.jpg,11,6,20,down,2017-04-08,
15,Fake Love,Drake,https://charts-static.billboard.com/img/1840/12/drake-zwl-53x53.jpg,31,8,22,up,2017-04-08,
16,Body Like A Back Road,Sam Hunt,https://charts-static.billboard.com/img/2017/02/sam-hunt-2mf-53x53.jpg,18,16,8,up,2017-04-08,
17,Closer,The Chainsmokers Featuring Halsey,https://charts-static.billboard.com/img/2016/08/the-chainsmokers-9iv-53x53.jpg,13,1,34,down,2017-04-08,
18,Free Smoke,Drake,https://charts-static.billboard.com/img/1840/12/drake-zwl-53x53.jpg,,,,new,2017-04-08,
19,Chained To The Rhythm,Katy Perry Featuring Skip Marley,https://charts-static.billboard.com/img/2017/02/katy-perry-l8p-53x53.jpg,15,4,6,down,2017-04-08,
20,It Ain't Me,Kygo x Selena Gomez,https://charts-static.billboard.com/img/2017/03/kygo-t9r-53x53.jpg,17,12,6,down,2017-04-08,
21,Stay,Zedd & Alessia Cara,https://charts-static.billboard.com/img/2017/03/zedd-edd-53x53.jpg,27,21,4,up,2017-04-08,
22,Say You Won't Let Go,James Arthur,https://charts-static.billboard.com/img/2016/10/james-arthur-p5t-53x53.jpg,21,21,22,down,2017-04-08,
23,Mercy,Shawn Mendes,https://charts-static.billboard.com/img/2016/09/shawn-mendes-drf-53x53.jpg,20,15,27,down,2017-04-08,
24,Mask Off,Future,https://charts-static.billboard.com/img/2017/03/future-l22-53x53.jpg,19,19,5,down,2017-04-08,
25,T-Shirt,Migos,https://charts-static.billboard.com/img/2017/01/migos-apk-53x53.jpg,26,19,10,up,2017-04-08,
26,Issues,Julia Michaels,https://charts-static.billboard.com/img/2017/02/julia-michaels-rtf-53x53.jpg,24,24,9,down,2017-04-08,
27,24K Magic,Bruno Mars,https://charts-static.billboard.com/img/2016/10/bruno-mars-va7-53x53.jpg,22,4,24,down,2017-04-08,
28,Down,Marian Hill,https://charts-static.billboard.com/img/2016/03/marian-hill-4lr-53x53.jpg,23,21,10,down,2017-04-08,
29,Gyalchester,Drake,https://charts-static.billboard.com/img/1840/12/drake-zwl-53x53.jpg,,,,new,2017-04-08,
30,Congratulations,Post Malone Featuring Quavo,https://charts-static.billboard.com/img/2016/11/post-malone-tp6-53x53.jpg,32,30,13,up,2017-04-08,
31,Cold,Maroon 5 Featuring Future,https://charts-static.billboard.com/img/2017/03/maroon-5-9st-53x53.jpg,16,16,6,down,2017-04-08,
32,Location,Khalid,https://charts-static.billboard.com/img/2016/07/khalid-dsk-53x53.jpg,35,32,11,up,2017-04-08,
33,Can't Stop The Feeling!,Justin Timberlake,https://charts-static.billboard.com/img/2016/05/justin-timberlake-wmm-53x53.jpg,28,1,46,down,2017-04-08,
34,Scars To Your Beautiful,Alessia Cara,https://charts-static.billboard.com/img/2016/08/alessia-cara-9x8-53x53.jpg,25,8,30,down,2017-04-08,
35,Teenage Fever,Drake,https://charts-static.billboard.com/img/1840/12/drake-zwl-53x53.jpg,,,,new,2017-04-08,
36,Sacrifices,Drake Featuring 2 Chainz & Young Thug,https://charts-static.billboard.com/img/1840/12/drake-zwl-53x53.jpg,,,,new,2017-04-08,
37,Starboy,The Weeknd Featuring Daft Punk,https://charts-static.billboard.com/img/2016/10/the-weeknd-gvx-53x53.jpg,30,1,27,down,2017-04-08,
38,Blem,Drake,https://charts-static.billboard.com/img/1840/12/drake-zwl-53x53.jpg,,,,new,2017-04-08,
39,Bad Things,Machine Gun Kelly x Camila Cabello,https://charts-static.billboard.com/img/2016/10/machine-gun-kelly-8m6-53x53.jpg,29,4,21,down,2017-04-08,
40,No Long Talk,Drake Featuring Giggs,https://charts-static.billboard.com/img/1840/12/drake-zwl-53x53.jpg,,,,new,2017-04-08,
41,Swang,Rae Sremmurd,https://charts-static.billboard.com/img/2016/12/rae-sremmurd-f07-53x53.jpg,33,33,14,down,2017-04-08,
42,Rolex,Ayo & Teo,Not supported yet,34,34,6,down,2017-04-08,
43,Dirt On My Boots,Jon Pardi,https://charts-static.billboard.com/img/2016/10/jon-pardi-trs-53x53.jpg,37,37,16,down,2017-04-08,
44,Don't Wanna Know,Maroon 5 Featuring Kendrick Lamar,https://charts-static.billboard.com/img/2016/10/maroon-5-9st-53x53.jpg,36,6,24,down,2017-04-08,
45,Get It Together,Drake Featuring Jorja Smith & Black Coffee,https://charts-static.billboard.com/img/2017/04/drake-zwl-53x53.jpg,,,,new,2017-04-08,
46,Million Reasons,Lady Gaga,https://charts-static.billboard.com/img/2016/10/lady-gaga-gyl-53x53.jpg,38,4,18,down,2017-04-08,
47,Let Me Love You,DJ Snake Featuring Justin Bieber,https://charts-static.billboard.com/img/2016/08/dj-snake-ncv-53x53.jpg,41,4,33,down,2017-04-08,
48,KMT,Drake Featuring Giggs,https://charts-static.billboard.com/img/1840/12/drake-zwl-53x53.jpg,,,,new,2017-04-08,
49,Jorja Interlude,Drake,https://charts-static.billboard.com/img/1840/12/drake-zwl-53x53.jpg,,,,new,2017-04-08,
50,4422,Drake Featuring Sampha,https://charts-static.billboard.com/img/1840/12/drake-zwl-53x53.jpg,,,,new,2017-04-08,
51,Madiba Riddim,Drake,https://charts-static.billboard.com/img/1840/12/drake-zwl-53x53.jpg,,,,new,2017-04-08,
52,Despacito,Luis Fonsi & Daddy Yankee Featuring Justin Bieber,https://charts-static.billboard.com/img/2017/01/luis-fonsi-pa2-despacito-304-53x53.jpg,53,52,10,up,2017-04-08,
53,Water Under The Bridge,Adele,https://charts-static.billboard.com/img/2015/12/adele-hdy-53x53.jpg,43,26,20,down,2017-04-08,
54,Glow,Drake Featuring Kanye West,https://charts-static.billboard.com/img/1840/12/drake-zwl-53x53.jpg,,,,new,2017-04-08,
55,Slide,Calvin Harris Featuring Frank Ocean & Migos,https://charts-static.billboard.com/img/2017/03/calvin-harris-s9n-53x53.jpg,48,34,4,down,2017-04-08,
56,Party,Chris Brown Featuring Usher & Gucci Mane,https://charts-static.billboard.com/img/2016/12/chris-brown-cte-53x53.jpg,44,40,14,down,2017-04-08,
57,Believer,Imagine Dragons,https://charts-static.billboard.com/img/2017/02/imagine-dragons-hy6-53x53.jpg,42,41,7,down,2017-04-08,
58,Both,Gucci Mane Featuring Drake,https://charts-static.billboard.com/img/2017/01/gucci-mane-fyx-53x53.jpg,51,41,14,down,2017-04-08,
59,Goosebumps,Travis Scott,https://charts-static.billboard.com/img/2016/09/travis-scott-jll-53x53.jpg,50,50,20,down,2017-04-08,
60,Do Not Disturb,Drake,https://charts-static.billboard.com/img/1840/12/drake-zwl-53x53.jpg,,,,new,2017-04-08,
61,Nothings Into Somethings,Drake,https://charts-static.billboard.com/img/1840/12/drake-zwl-53x53.jpg,,,,new,2017-04-08,
62,Ice Melts,Drake Featuring Young Thug,https://charts-static.billboard.com/img/1840/12/drake-zwl-53x53.jpg,,,,new,2017-04-08,
63,How Far I'll Go,Auli'i Cravalho,Not supported yet,46,41,15,down,2017-04-08,
64,Lose You,Drake,https://charts-static.billboard.com/img/1840/12/drake-zwl-53x53.jpg,,,,new,2017-04-08,
65,Green Light,Lorde,https://charts-static.billboard.com/img/2017/03/lorde-pxl-53x53.jpg,39,19,4,down,2017-04-08,
66,Look At Me!,XXXTENTACION,https://charts-static.billboard.com/img/2017/01/xxxtentacion-dms-53x53.jpg,65,61,7,down,2017-04-08,
67,In Case You Didn't Know,Brett Young,https://charts-static.billboard.com/img/2016/08/brett-young-9rw-53x53.jpg,68,67,7,up,2017-04-08,
68,Hurricane,Luke Combs,https://charts-static.billboard.com/img/2015/07/luke-combs-y14-53x53.jpg,66,66,6,down,2017-04-08,
69,Fast,Luke Bryan,https://charts-static.billboard.com/img/2015/08/luke-bryan-kl4-53x53.jpg,64,64,9,down,2017-04-08,
70,Since Way Back,Drake Featuring PARTYNEXTDOOR,https://charts-static.billboard.com/img/1840/12/drake-zwl-53x53.jpg,,,,new,2017-04-08,
71,Redbone,Childish Gambino,https://charts-static.billboard.com/img/2016/12/childish-gambino-f0k-53x53.jpg,56,48,16,down,2017-04-08,
72,Castle On The Hill,Ed Sheeran,https://charts-static.billboard.com/img/2017/01/ed-sheeran-3vg-53x53.jpg,52,6,11,down,2017-04-08,
73,Make Me (Cry),Noah Cyrus Featuring Labrinth,https://charts-static.billboard.com/img/2016/12/noah-cyrus-c57-53x53.jpg,47,46,15,down,2017-04-08,
74,Any Ol' Barstool,Jason Aldean,https://charts-static.billboard.com/img/2016/12/jason-aldean-jfn-53x53.jpg,70,70,9,down,2017-04-08,
75,Everyday,Ariana Grande Featuring Future,https://charts-static.billboard.com/img/2016/05/ariana-grande-ypy-53x53.jpg,55,55,6,down,2017-04-08,
76,Skepta Interlude,Drake,https://charts-static.billboard.com/img/1840/12/drake-zwl-53x53.jpg,,,,new,2017-04-08,
77,Play That Song,Train,https://charts-static.billboard.com/img/2016/10/train-z35-53x53.jpg,58,41,17,down,2017-04-08,
78,The Fighter,Keith Urban Featuring Carrie Underwood,https://charts-static.billboard.com/img/2016/05/keith-urban-t54-53x53.jpg,87,53,7,up,2017-04-08,
79,Heavy,Linkin Park Featuring Kiiara,https://charts-static.billboard.com/img/2017/03/linkin-park-brd-53x53.jpg,69,52,5,down,2017-04-08,
80,Deja Vu,J. Cole,https://charts-static.billboard.com/img/2016/12/j-cole-s1s-53x53.jpg,57,7,15,down,2017-04-08,
81,Think A Little Less,Michael Ray,https://charts-static.billboard.com/img/2016/05/michael-ray-8ci-53x53.jpg,54,54,13,down,2017-04-08,
82,Can't Have Everything,Drake,https://charts-static.billboard.com/img/1840/12/drake-zwl-53x53.jpg,,,,new,2017-04-08,
83,Moves,Big Sean,https://charts-static.billboard.com/img/2017/01/big-sean-820-53x53.jpg,73,38,13,down,2017-04-08,
84,No Frauds,"Nicki Minaj, Drake & Lil Wayne",https://charts-static.billboard.com/img/2017/03/nicki-minaj-thi-53x53.jpg,14,14,2,down,2017-04-08,
85,Selfish,Future Featuring Rihanna,https://charts-static.billboard.com/img/2017/03/future-l22-53x53.jpg,59,37,4,down,2017-04-08,
86,Shining,DJ Khaled Featuring Beyonce & JAY Z,https://charts-static.billboard.com/img/2017/03/dj-khaled-igg-53x53.jpg,67,57,6,down,2017-04-08,
87,Road Less Traveled,Lauren Alaina,https://charts-static.billboard.com/img/2016/08/lauren-alaina-50m-53x53.jpg,80,80,9,down,2017-04-08,
88,At My Best,Machine Gun Kelly Featuring Hailee Steinfeld,https://charts-static.billboard.com/img/2017/04/machine-gun-kelly-8m6-53x53.jpg,,,,new,2017-04-08,
89,Galway Girl,Ed Sheeran,https://charts-static.billboard.com/img/2017/03/ed-sheeran-3vg-53x53.jpg,63,53,3,down,2017-04-08,
90,Call On Me,Starley,Not supported yet,75,70,12,down,2017-04-08,
91,Losin Control,Russ,https://charts-static.billboard.com/img/2016/02/russ-rhp-53x53.jpg,79,79,4,down,2017-04-08,
92,Hometown Girl,Josh Turner,https://charts-static.billboard.com/img/2016/06/josh-turner-ru7-53x53.jpg,81,81,4,down,2017-04-08,
93,The Weekend,Brantley Gilbert,https://charts-static.billboard.com/img/2016/08/brantley-gilbert-iis-53x53.jpg,84,69,12,down,2017-04-08,
94,Perfect,Ed Sheeran,https://charts-static.billboard.com/img/2017/03/ed-sheeran-3vg-53x53.jpg,60,37,3,down,2017-04-08,
95,Draco,Future,https://charts-static.billboard.com/img/2017/03/future-l22-53x53.jpg,74,46,5,down,2017-04-08,
96,Kill A Word,Eric Church Featuring Rhiannon Giddens,https://charts-static.billboard.com/img/2016/09/eric-church-3cj-53x53.jpg,83,71,15,down,2017-04-08,
97,Trap Trap Trap,Rick Ross Featuring Young Thug & Wale,https://charts-static.billboard.com/img/2017/04/rick-ross-oua-53x53.jpg,,,,new,2017-04-08,
98,Swalla,Jason Derulo Featuring Nicki Minaj & Ty Dolla $ign,https://charts-static.billboard.com/img/2017/03/jason-derulo-3xq-53x53.jpg,,,,new,2017-04-08,
99,Party Monster,The Weeknd,https://charts-static.billboard.com/img/2016/12/the-weeknd-gvx-53x53.jpg,77,16,18,down,2017-04-08,
100,How Far I'll Go,Alessia Cara,https://charts-static.billboard.com/img/2016/11/alessia-cara-9x8-53x53.jpg,76,56,16,down,2017-04-08,
1,Shape Of You,Ed Sheeran,https://charts-static.billboard.com/img/2011/07/ed-sheeran-3vg-53x53.jpg,1,1,12,same,2017-04-15,10
2,That's What I Like,Bruno Mars,https://charts-static.billboard.com/img/2016/12/bruno-mars-va7-thats-what-i-like-hq0-53x53.jpg,2,2,11,same,2017-04-15,
3,Something Just Like This,The Chainsmokers & Coldplay,https://charts-static.billboard.com/img/2017/03/the-chainsmokers-9iv-53x53.jpg,7,3,6,up,2017-04-15,
4,I Feel It Coming,The Weeknd Featuring Daft Punk,https://charts-static.billboard.com/img/2016/12/the-weeknd-gvx-53x53.jpg,5,4,19,up,2017-04-15,
5,iSpy,KYLE Featuring Lil Yachty,https://charts-static.billboard.com/img/2016/12/kyle-fdr-53x53.jpg,12,5,14,up,2017-04-15,
6,Bad And Boujee,Migos Featuring Lil Uzi Vert,https://charts-static.billboard.com/img/2016/11/migos-apk-53x53.jpg,4,1,20,down,2017-04-15,
7,I Don't Wanna Live Forever (Fifty Shades Darker),Zayn / Taylor Swift,https://charts-static.billboard.com/img/2016/12/zayn-p59-53x53.jpg,3,2,16,down,2017-04-15,
8,Tunnel Vision,Kodak Black,https://charts-static.billboard.com/img/2017/03/kodak-black-fap-53x53.jpg,6,6,6,down,2017-04-15,
9,Paris,The Chainsmokers,https://charts-static.billboard.com/img/2017/01/the-chainsmokers-9iv-53x53.jpg,10,6,11,up,2017-04-15,
10,Passionfruit,Drake,https://charts-static.billboard.com/img/1840/12/drake-zwl-53x53.jpg,8,8,2,down,2017-04-15,
11,Rockabye,Clean Bandit Featuring Sean Paul & Anne-Marie,https://charts-static.billboard.com/img/2016/11/clean-bandit-ywv-53x53.jpg,13,9,17,up,2017-04-15,
12,Body Like A Back Road,Sam Hunt,https://charts-static.billboard.com/img/2017/02/sam-hunt-2mf-53x53.jpg,16,12,9,up,2017-04-15,
13,Chained To The Rhythm,Katy Perry Featuring Skip Marley,https://charts-static.billboard.com/img/2017/02/katy-perry-l8p-53x53.jpg,19,4,7,up,2017-04-15,
14,Love On The Brain,Rihanna,https://charts-static.billboard.com/img/2016/02/rihanna-v3t-53x53.jpg,11,5,24,down,2017-04-15,
15,It Ain't Me,Kygo x Selena Gomez,https://charts-static.billboard.com/img/2017/03/kygo-t9r-53x53.jpg,20,12,7,up,2017-04-15,
16,Bounce Back,Big Sean,https://charts-static.billboard.com/img/2016/11/big-sean-820-53x53.jpg,14,6,21,down,2017-04-15,
17,Stay,Zedd & Alessia Cara,https://charts-static.billboard.com/img/2017/03/zedd-edd-53x53.jpg,21,17,5,up,2017-04-15,
18,Mask Off,Future,https://charts-static.billboard.com/img/2017/03/future-l22-53x53.jpg,24,18,6,up,2017-04-15,
19,Say You Won't Let Go,James Arthur,https://charts-static.billboard.com/img/2016/10/james-arthur-p5t-53x53.jpg,22,19,23,up,2017-04-15,
20,Closer,The Chainsmokers Featuring Halsey,https://charts-static.billboard.com/img/2016/08/the-chainsmokers-9iv-53x53.jpg,17,1,35,down,2017-04-15,
21,Portland,Drake Featuring Quavo & Travis Scott,https://charts-static.billboard.com/img/2017/04/drake-zwl-53x53.jpg,9,9,2,down,2017-04-15,
22,The Heart Part 4,Kendrick Lamar,https://charts-static.billboard.com/img/2017/04/kendrick-lamar-h1y-53x53.jpg,,,,new,2017-04-15,
23,Issues,Julia Michaels,https://charts-static.billboard.com/img/2017/02/julia-michaels-rtf-53x53.jpg,26,23,10,up,2017-04-15,
24,Location,Khalid,https://charts-static.billboard.com/img/2016/07/khalid-dsk-53x53.jpg,32,24,12,up,2017-04-15,
25,T-Shirt,Migos,https://charts-static.billboard.com/img/2017/01/migos-apk-53x53.jpg,25,19,11,same,2017-04-15,
26,Mercy,Shawn Mendes,https://charts-static.billboard.com/img/2016/09/shawn-mendes-drf-53x53.jpg,23,15,28,down,2017-04-15,
27,Fake Love,Drake,https://charts-static.billboard.com/img/1840/12/drake-zwl-53x53.jpg,15,8,23,down,2017-04-15,
28,Congratulations,Post Malone Featuring Quavo,https://charts-static.billboard.com/img/2016/11/post-malone-tp6-53x53.jpg,30,28,14,up,2017-04-15,
29,24K Magic,Bruno Mars,https://charts-static.billboard.com/img/2016/10/bruno-mars-va7-53x53.jpg,27,4,25,down,2017-04-15,
30,Cold,Maroon 5 Featuring Future,https://charts-static.billboard.com/img/2017/03/maroon-5-9st-53x53.jpg,31,16,7,up,2017-04-15,
31,Can't Stop The Feeling!,Justin Timberlake,https://charts-static.billboard.com/img/2016/05/justin-timberlake-wmm-53x53.jpg,33,1,47,up,2017-04-15,
32,Scars To Your Beautiful,Alessia Cara,https://charts-static.billboard.com/img/2016/08/alessia-cara-9x8-53x53.jpg,34,8,31,up,2017-04-15,
33,Down,Marian Hill,https://charts-static.billboard.com/img/2016/03/marian-hill-4lr-53x53.jpg,28,21,11,down,2017-04-15,
34,Swang,Rae Sremmurd,https://charts-static.billboard.com/img/2016/12/rae-sremmurd-f07-53x53.jpg,41,33,15,up,2017-04-15,
35,Starboy,The Weeknd Featuring Daft Punk,https://charts-static.billboard.com/img/2016/10/the-weeknd-gvx-53x53.jpg,37,1,28,up,2017-04-15,
36,Rolex,Ayo & Teo,Not supported yet,42,34,7,up,2017-04-15,
37,Million Reasons,Lady Gaga,https://charts-static.billboard.com/img/2016/10/lady-gaga-gyl-53x53.jpg,46,4,19,up,2017-04-15,
38,Dirt On My Boots,Jon Pardi,https://charts-static.billboard.com/img/2016/10/jon-pardi-trs-53x53.jpg,43,37,17,up,2017-04-15,
39,Bad Things,Machine Gun Kelly x Camila Cabello,https://charts-static.billboard.com/img/2016/10/machine-gun-kelly-8m6-53x53.jpg,39,4,22,same,2017-04-15,
40,Free Smoke,Drake,https://charts-static.billboard.com/img/1840/12/drake-zwl-53x53.jpg,18,18,2,down,2017-04-15,
41,Don't Wanna Know,Maroon 5 Featuring Kendrick Lamar,https://charts-static.billboard.com/img/2016/10/maroon-5-9st-53x53.jpg,44,6,25,up,2017-04-15,
42,Look At Me!,XXXTENTACION,https://charts-static.billboard.com/img/2017/01/xxxtentacion-dms-53x53.jpg,66,42,8,up,2017-04-15,
43,Gyalchester,Drake,https://charts-static.billboard.com/img/1840/12/drake-zwl-53x53.jpg,29,29,2,down,2017-04-15,
44,Despacito,Luis Fonsi & Daddy Yankee Featuring Justin Bieber,https://charts-static.billboard.com/img/2017/01/luis-fonsi-pa2-despacito-304-53x53.jpg,52,44,11,up,2017-04-15,
45,Slide,Calvin Harris Featuring Frank Ocean & Migos,https://charts-static.billboard.com/img/2017/03/calvin-harris-s9n-53x53.jpg,55,34,5,up,2017-04-15,
46,Water Under The Bridge,Adele,https://charts-static.billboard.com/img/2015/12/adele-hdy-53x53.jpg,53,26,21,up,2017-04-15,
